Nemanja Vidic,88,293000
Fabio Cannavaro,87,697000
Ian Wright,87,153000
Diego Maradona,91,1802000
Ronald Koeman,91,678000
Paolo Maldini,92,1387000
David Trezeguet,91,253000
Bobby Moore,87,244000
Peter Schmeichel,92,403000
Franco Baresi,91,258000
Ian Rush,91,335000
Rio Ferdinand,88,723000
Petr Cech,91,524000
Ferenc Puskas,92,1819000
Andriy Shevchenko,86,253000
Gennaro Gattuso,85,326000
Ian Wright,85,213000
Michael Essien,87,605000
Bobby Moore,92,336000
Roberto Carlos,86,540000
Luis Figo,90,667000
Ashley Cole,87,300000
Steven Gerrard,86,413000
Juan Roman Riquelme,87,160000
Lothar Matthaus,88,1039000
Michael Essien,90,1558000
Marc Overmars,88,298000
Pep Guardiola,90,593000
Samuel Eto'O,87,1504000
Rui Costa,85,164000
John Barnes,87,186000
Andriy Shevchenko,88,162000
Alessandro Del Piero,92,701000
Ashley Cole,85,372000
Fabio Cannavaro,89,386000
Bastian Schweinsteiger,87,371000
Hidetoshi Nakata,85,146000
Edwin Van Der Sar,87,335000
Michael Ballack,91,1146000
Alessandro Nesta,90,267000
Puyol,92,432000
Christian Vieri,88,135000
Gennaro Gattuso,87,256000
Nemanja Vidic,90,770000
Ferenc Puskas,89,1582000
Thierry Henry,93,1901000
Michael Ballack,89,652000
Frank Lampard,88,202000
Davor Suker,87,307000
Michael Owen,88,297000
Edwin Van Der Sar,89,366000
Emmanuel Petit,90,893000
Andrea Pirlo,90,407000
Andrea Pirlo,88,325000
Fabio Cannavaro,92,875000
Pavel Nedved,91,525000
Fernando Hierro,91,392000
Eric Cantona,88,1455000
Michael Laudrup,89,142000
Patrick Kluivert,86,174000
Ronaldo Nazario,90,2096000
Hristo Stoichkov,87,442000
Xavi,90,590000
Gianfranco Zola,90,561000
Filippo Inzaghi,90,147000
Frank Rijkaard,88,434000
Roy Keane,86,211000
Rui Costa,88,185000
Emmanuel Petit,88,646000
Gary Lineker,87,154000
Roberto Baggio,93,659000
Frank Lampard,86,251000
Kenny Dalglish,87,901000
Ronald Koeman,85,177000
Alessandro Del Piero,90,638000
Miroslav Klose,87,135000
David Trezeguet,89,173000
Miroslav Klose,89,153000
Jay-Jay Okocha,85,271000
Laurent Blanc,85,919000
Rio Ferdinand,90,1410000
Emmanuel Petit,85,259000
Steven Gerrard,89,687000
Gheorghe Hagi,89,321000
Fernando Torres,88,697000
Henrik Larsson,87,136000
Filippo Inzaghi,87,138000
Deco,90,288000
Fernando Torres,91,1543000
Hristo Stoichkov,90,547000
Clarence Seedorf,88,851000
Roberto Carlos,88,703000
Clarence Seedorf,85,633000
Marco Van Basten,93,452000
Peter Schmeichel,86,186000
Robert Pires,85,149000
Peter Schmeichel,90,236000
Dennis Bergkamp,87,183000
Davor Suker,90,480000
Didier Drogba,89,507000
Ian Wright,89,300000
Laurent Blanc,91,804000
Hidetoshi Nakata,88,221000
Ruud Van Nistelrooy,90,185000
Rivaldo,92,524000
Gary Lineker,92,450000
Kenny Dalglish,90,1104000
Ruud Gullit,86,1086000
Hernan Crespo,90,661000
Luis Hernandez,85,344000
Luis Figo,88,500000
Garrincha,90,1072000
Christian Vieri,90,198000
Phillip Lahm,87,498000
Marc Overmars,86,157000
Clarence Seedorf,91,724000
Paul Scholes,91,418000
Dennis Bergkamp,92,620000
Phillip Lahm,89,1058000
Hugo Sanchez,92,1004000
Marc Overmars,90,442000
Michael Ballack,86,412000
Marcel Desailly,87,905000
Patrick Kluivert,91,368000
Xavi,93,1412000
Ian Rush,87,172000
Gianluca Zambrotta,89,715000
Alan Shearer,89,181000
David Trezeguet,86,140000
Fernando Hierro,86,234000
Franco Baresi,93,428000
Pep Guardiola,85,225000
Roberto Carlos,91,1147000
Bastian Schweinsteiger,89,443000
Hernan Crespo,85,189000
Lev Yashin,89,269000
Jay-Jay Okocha,90,480000
Hernan Crespo,87,259000
Socrates,89,505000
Patrick Kluivert,88,198000
Henrik Larsson,86,169000
Raul,92,914000
Rio Ferdinand,85,957000
Edwin Van Der Sar,91,507000
Gianfranco Zola,85,576000
Thierry Henry,87,506000
Gennaro Gattuso,89,366000
Thierry Henry,90,777000
Juan Sebastian Veron,86,250000
Ian Rush,89,183000
Claude Makelele,85,284000
Didier Drogba,91,1231000
Kaka,91,1297000
Socrates,87,362000
Michael Owen,86,166000
Lev Yashin,91,332000
Frank Rijkaard,86,244000
Pavel Nedved,86,303000
Frank Rijkaard,90,757000
David Beckham,89,501000
Deco,87,149000
Kenny Dalglish,92,1756000
Ruud Van Nistelrooy,92,389000
Jari Litmanen,90,204000
Paul Scholes,87,198000
Zinedine Zidane,91,1938000
Ryan Giggs,87,186000
Hristo Stoichkov,92,1290000
Carlos Alberto Torres,90,661000
Gianluca Zambrotta,87,378000
Emilio Butragueno,92,1492000
John Barnes,89,441000
Henrik Larsson,90,538000
Steven Gerrard,91,942000
Ashley Cole,89,586000
Claude Makelele,87,533000
Michael Laudrup,91,271000
Emilio Butragueno,90,985000
Bobby Moore,89,192000
Andrea Pirlo,92,560000
Claude Makelele,90,983000
Patrick Vieira,86,1676000
Luis Hernandez,90,626000
Alessandro Del Piero,87,706000
Marcel Desailly,88,791000
Sol Campbell,85,597000
Marco Van Basten,89,240000
Diego Maradona,95,1811000
Nemanja Vidic,85,359000
Juan Sebastian Veron,88,357000
Socrates,91,905000
Puyol,86,226000
Juan Sebastian Veron,90,627000
Didier Drogba,87,498000
Alessandro Nesta,88,230000
George Best,88,967000
Javier Zanetti,92,633000
Hidetoshi Nakata,86,156000
Petr Cech,86,252000
Lothar Matthaus,91,1583000
Ronald Koeman,88,393000
Davor Suker,85,242000
Johan Cruyff,89,2516000
Zinedine Zidane,94,2164000
Ronaldinho,91,2434000
Patrick Vieira,88,2585000
Lothar Matthaus,93,2319000
George Best,93,2236000
Johan Cruyff,91,2912000
Eusebio,91,2834000
Pele,91,3033000
Ferenc Puskas,94,2616000
Samuel Eto'O,92,2779000
Eric Cantona,93,2852000
