Emmanuel Petit,90,782000
Andrea Pirlo,90,353000
Andrea Pirlo,88,271000
Fabio Cannavaro,92,858000
Pavel Nedved,91,422000
Fernando Hierro,91,366000
Eric Cantona,88,1267000
Michael Laudrup,89,146000
Patrick Kluivert,86,157000
Ronaldo Nazario,90,2141000
Hristo Stoichkov,87,393000
Xavi,90,459000
Gianfranco Zola,90,511000
Filippo Inzaghi,90,161000
Frank Rijkaard,88,393000
Roy Keane,86,181000
Rui Costa,88,161000
Emmanuel Petit,88,556000
Gary Lineker,87,157000
Roberto Baggio,93,597000
Frank Lampard,86,208000
Kenny Dalglish,87,841000
Ronald Koeman,85,179000
Alessandro Del Piero,90,542000
Miroslav Klose,87,146000
David Trezeguet,89,171000
Miroslav Klose,89,157000
Jay-Jay Okocha,85,294000
Laurent Blanc,85,791000
Rio Ferdinand,90,1415000
Emmanuel Petit,85,258000
Steven Gerrard,89,566000
Gheorghe Hagi,89,298000
Fernando Torres,88,633000
Henrik Larsson,87,140000
Filippo Inzaghi,87,144000
Deco,90,242000
Fernando Torres,91,1371000
Hristo Stoichkov,90,470000
Clarence Seedorf,88,759000
Roberto Carlos,88,723000
Clarence Seedorf,85,556000
Marco Van Basten,93,396000
Peter Schmeichel,86,186000
Robert Pires,85,156000
Peter Schmeichel,90,250000
Dennis Bergkamp,87,178000
Davor Suker,90,443000
Didier Drogba,89,443000
Ian Wright,89,289000
Laurent Blanc,91,718000
Hidetoshi Nakata,88,195000
Ruud Van Nistelrooy,90,175000
Rivaldo,92,466000
Gary Lineker,92,417000
Kenny Dalglish,90,991000
Ruud Gullit,86,959000
Hernan Crespo,90,541000
Luis Hernandez,85,285000
Luis Figo,88,489000
Garrincha,90,1135000
Christian Vieri,90,178000
Phillip Lahm,87,498000
Marc Overmars,86,152000
Clarence Seedorf,91,579000
Paul Scholes,91,334000
Dennis Bergkamp,92,516000
Phillip Lahm,89,923000
Hugo Sanchez,92,910000
Marc Overmars,90,374000
Michael Ballack,86,318000
Marcel Desailly,87,896000
Patrick Kluivert,91,316000
Xavi,93,1180000
Ian Rush,87,163000
Gianluca Zambrotta,89,647000
Alan Shearer,89,163000
David Trezeguet,86,148000
Fernando Hierro,86,212000
Franco Baresi,93,387000
Pep Guardiola,85,183000
Roberto Carlos,91,1131000
Bastian Schweinsteiger,89,353000
Hernan Crespo,85,168000
Lev Yashin,89,298000
Jay-Jay Okocha,90,498000
Hernan Crespo,87,215000
Socrates,89,470000
Patrick Kluivert,88,176000
Henrik Larsson,86,175000
Raul,92,815000
Rio Ferdinand,85,932000
Edwin Van Der Sar,91,498000
Gianfranco Zola,85,589000
Thierry Henry,87,407000
Gennaro Gattuso,89,291000
Thierry Henry,90,671000
Juan Sebastian Veron,86,181000
Ian Rush,89,181000
Claude Makelele,85,251000
Didier Drogba,91,1074000
Kaka,91,1267000
Socrates,87,361000
Michael Owen,86,158000
Lev Yashin,91,362000
Frank Rijkaard,86,194000
Pavel Nedved,86,262000
Frank Rijkaard,90,633000
David Beckham,89,448000
Deco,87,148000
Kenny Dalglish,92,1558000
Ruud Van Nistelrooy,92,317000
Jari Litmanen,90,204000
Paul Scholes,87,159000
Zinedine Zidane,91,1792000
Ryan Giggs,87,186000
Hristo Stoichkov,92,1172000
Carlos Alberto Torres,90,642000
Gianluca Zambrotta,87,425000
Emilio Butragueno,92,1394000
John Barnes,89,375000
Henrik Larsson,90,478000
Steven Gerrard,91,781000
Ashley Cole,89,578000
Claude Makelele,87,425000
Michael Laudrup,91,251000
Emilio Butragueno,90,959000
Bobby Moore,89,192000
Andrea Pirlo,92,514000
Claude Makelele,90,825000
Patrick Vieira,86,1590000
Luis Hernandez,90,581000
Alessandro Del Piero,87,685000
Marcel Desailly,88,729000
Sol Campbell,85,596000
Marco Van Basten,89,212000
Diego Maradona,95,1740000
Nemanja Vidic,85,335000
Juan Sebastian Veron,88,253000
Socrates,91,793000
Puyol,86,212000
Juan Sebastian Veron,90,439000
Didier Drogba,87,451000
Alessandro Nesta,88,216000
George Best,88,978000
Javier Zanetti,92,566000
Hidetoshi Nakata,86,140000
Petr Cech,86,260000
Lothar Matthaus,91,1403000
Ronald Koeman,88,339000
Davor Suker,85,217000
Johan Cruyff,89,2636000
Zinedine Zidane,94,2038000
Ronaldinho,91,2418000
Patrick Vieira,88,2522000
Lothar Matthaus,93,2191000
George Best,93,2311000
Johan Cruyff,91,3004000
Eusebio,91,2881000
Pele,91,3213000
Ferenc Puskas,94,2636000
Samuel Eto'O,92,2666000
Eric Cantona,93,2615000
