Amine Harit,81,"13,000"
Romain Thomas,81,"13,000"
Cyle Larin,79,"11,000"
Ryan Kent,79,"14,000"
Paul Ebere Onuachu,79,"13,000"
Georgios Giakoumakis,75,"11,000"
Jann George,76,"11,000"
Smail Prevljak,78,"11,000"
Andrei Girotto,81,"11,000"
Donyell Malen,82,"13,000"
Domenico Criscito,82,"14,000"
Tanguy Ndombele,83,"32,000"
Nicolo Barella,83,"21,000"
Luka Jovic,83,"18,000"
John Stones,83,"36,000"
Youri Tielemans,84,"22,000"
Ludovic Ajorque,84,"18,000"
Teun Koopmeiners,84,"20,000"
Angelo Ogbonna,84,"22,000"
Wissam Ben Yedder,86,"152,000"
Lorenzo Insigne,87,"85,000"
Thomas Muller,88,"55,000"
Hamidou Keyta,75,"11,000"
Philipp Hosiner,76,"11,000"
Reza Ghoochannejhad,76,"10,000"
Halil Akbunar,76,"11,000"
Borna Barisic,79,"12,000"
Bernard Mensah,81,"11,000"
Myron Boadu,81,"12,000"
Mattia Zaccagni,81,"11,000"
Youcef Atal,82,"17,000"
Lorenzo Pellegrini,82,"13,000"
Cristian Romero,82,"18,000"
Canales,84,"24,000"
Andrej Kramaric,84,"19,000"
Marcelo,84,"21,000"
Nico Elvedi,84,"21,000"
Filip Kostic,85,"29,000"
James Maddison,86,"67,000"
Frenkie De Jong,86,"163,000"
Bernardo Silva,88,"91,000"
Karim Benzema,92,"91,000"
Christian Eriksen,87,"46,000"
Phil Foden,82,"17,000"
Tammy Abraham,82,"14,000"
Federico Chiesa,82,"28,000"
Jay Rodriguez,81,"13,000"
Mason Greenwood,81,"28,000"
Nahki Wells,79,"13,000"
Jesus Navas,88,"112,000"
Nabil Fekir,88,"235,000"
Marquinhos,89,"135,000"
Ciro Immobile,91,"219,000"
