Patrick Kluivert,91,"369,000"
Xavi,93,"1,249,000"
Ian Rush,87,"163,000"
Gianluca Zambrotta,89,"708,000"
Alan Shearer,89,"178,000"
David Trezeguet,86,"149,000"
Fernando Hierro,86,"217,000"
Franco Baresi,93,"403,000"
Pep Guardiola,85,"213,000"
Roberto Carlos,91,"1,016,000"
Bastian Schweinsteiger,89,"432,000"
Hernan Crespo,85,"190,000"
Lev Yashin,89,"258,000"
Jay-Jay Okocha,90,"475,000"
Hernan Crespo,87,"259,000"
Socrates,89,"502,000"
Patrick Kluivert,88,"200,000"
Henrik Larsson,86,"167,000"
Raul,92,"910,000"
Rio Ferdinand,85,"872,000"
Edwin Van Der Sar,91,"489,000"
Gianfranco Zola,85,"570,000"
Thierry Henry,87,"498,000"
Gennaro Gattuso,89,"352,000"
Thierry Henry,90,"750,000"
Juan Sebastian Veron,86,"243,000"
Ian Rush,89,"184,000"
Claude Makelele,85,"276,000"
Didier Drogba,91,"1,243,000"
Kaka,91,"1,279,000"
Socrates,87,"381,000"
Michael Owen,86,"149,000"
Lev Yashin,91,"329,000"
Frank Rijkaard,86,"226,000"
Pavel Nedved,86,"312,000"
Frank Rijkaard,90,"723,000"
David Beckham,89,"450,000"
Deco,87,"153,000"
Kenny Dalglish,92,"1,699,000"
Ruud Van Nistelrooy,92,"389,000"
Jari Litmanen,90,"207,000"
Paul Scholes,87,"187,000"
Zinedine Zidane,91,"1,899,000"
Ryan Giggs,87,"184,000"
Hristo Stoichkov,92,"1,247,000"
Carlos Alberto Torres,90,"616,000"
Gianluca Zambrotta,87,"366,000"
Emilio Butragueno,92,"1,448,000"
John Barnes,89,"384,000"
Henrik Larsson,90,"537,000"
Steven Gerrard,91,"854,000"
Ashley Cole,89,"563,000"
Claude Makelele,87,"511,000"
Michael Laudrup,91,"276,000"
Emilio Butragueno,90,"1,008,000"
Bobby Moore,89,"186,000"
Andrea Pirlo,92,"612,000"
Claude Makelele,90,"892,000"
Patrick Vieira,86,"1,601,000"
Luis Hernandez,90,"611,000"
Alessandro Del Piero,87,"709,000"
Marcel Desailly,88,"742,000"
Sol Campbell,85,"579,000"
Marco Van Basten,89,"239,000"
Diego Maradona,95,"1,734,000"
Nemanja Vidic,85,"336,000"
Juan Sebastian Veron,88,"352,000"
Socrates,91,"905,000"
Puyol,86,"227,000"
Juan Sebastian Veron,90,"620,000"
Didier Drogba,87,"520,000"
Alessandro Nesta,88,"217,000"
George Best,88,"919,000"
Javier Zanetti,92,"638,000"
Hidetoshi Nakata,86,"135,000"
Petr Cech,86,"243,000"
Lothar Matthaus,91,"1,553,000"
Ronald Koeman,88,"392,000"
Davor Suker,85,"249,000"
